Date,Open,High,Low,Close,Adj Close,Volume
2007-03-29,3179.802979,3273.727051,3176.525879,3197.537109,3197.537109,149600
2007-03-30,3178.496094,3212.388916,3157.030029,3183.982910,3183.982910,89400
2007-04-02,3196.586914,3253.435059,3196.586914,3252.594971,3252.594971,97400
2007-04-03,3265.676025,3292.577881,3251.522949,3291.299072,3291.299072,108600
2007-04-04,3295.976074,3308.147949,3266.559082,3291.541992,3291.541992,112600
2007-04-05,3286.163086,3326.916016,3259.625977,3319.139893,3319.139893,114600
2007-04-06,3287.684082,3334.224121,3273.854980,3323.584961,3323.584961,119600
2007-04-09,3333.422119,3399.514893,3333.261963,3398.949951,3398.949951,137400
2007-04-10,3405.232910,3444.374023,3351.104980,3444.291016,3444.291016,147800
2007-04-11,3454.416992,3497.520020,3428.781982,3495.224121,3495.224121,147600
2007-04-12,3503.227051,3532.862061,3488.076904,3531.029053,3531.029053,135400
2007-04-13,3537.219971,3563.855957,3504.160889,3518.267090,3518.267090,150600
2007-04-16,3523.217041,3597.215088,3523.217041,3596.440918,3596.440918,131000
2007-04-17,3611.629883,3622.887939,3510.498047,3611.870117,3611.870117,160600
2007-04-18,3614.677979,3623.866943,3564.229980,3612.395996,3612.395996,150400
2007-04-19,3610.023926,3617.437988,3358.929932,3449.016113,3449.016113,172800
2007-04-20,3460.904053,3591.460938,3460.904053,3584.204102,3584.204102,138800
2007-04-23,3615.789063,3710.885986,3615.789063,3710.885986,3710.885986,163400
2007-04-24,3736.154053,3762.387939,3689.134033,3720.531982,3720.531982,174400
2007-04-25,3708.571045,3769.247070,3653.989014,3743.958984,3743.958984,151800
2007-04-26,3766.476074,3784.679932,3732.601074,3783.062988,3783.062988,117200
2007-04-27,3788.748047,3802.923096,3720.595947,3759.866943,3759.866943,132200
2007-04-30,3784.271973,3851.350098,3759.479980,3841.271973,3841.271973,146600
2007-05-03,null,null,null,null,null,null
2007-05-04,null,null,null,null,null,null
2007-05-08,3937.937988,3964.714111,3901.325928,3950.010986,3950.010986,160600
2007-05-09,3961.103027,4015.218994,3875.384033,4013.084961,4013.084961,208400
2007-05-10,4021.422119,4072.137939,3991.477051,4049.700928,4049.700928,171200
2007-05-11,4024.422119,4039.667969,3949.367920,4021.677979,4021.677979,140600
2007-05-14,3970.660889,4081.426025,3940.357910,4046.392090,4046.392090,139400
2007-05-15,4055.833984,4069.845947,3891.363037,3899.177979,3899.177979,156600
2007-05-16,3890.809082,3987.405029,3845.227051,3986.042969,3986.042969,131800
2007-05-17,4002.485107,4064.282959,3982.995117,4048.292969,4048.292969,139200
2007-05-18,4041.389893,4052.096924,3999.165039,4030.258057,4030.258057,130800
2007-05-21,3902.346924,4083.416016,3892.975098,4072.225098,4072.225098,156200
2007-05-22,4091.143066,4136.629883,4086.824951,4110.378906,4110.378906,173600
2007-05-23,4125.425781,4175.443848,4093.915039,4173.708984,4173.708984,161400
2007-05-24,4188.675781,4208.388184,4089.385010,4151.132813,4151.132813,181000
2007-05-25,4133.191895,4190.469238,4111.261230,4179.775879,4179.775879,154200
2007-05-28,4221.578125,4283.930176,4215.243164,4272.110840,4272.110840,178600
2007-05-29,4288.979980,4335.962891,4262.023926,4334.923828,4334.923828,172000
2007-05-30,4087.405029,4275.236816,4015.511963,4053.087891,4053.087891,185600
2007-05-31,4006.280029,4178.106934,3858.040039,4109.653809,4109.653809,173200
2007-06-01,4120.626953,4181.278809,3966.977051,4000.741943,4000.741943,161000
2007-06-04,3981.816895,3987.269043,3659.089111,3670.400879,3670.400879,114800
2007-06-05,3564.433105,3768.562988,3404.145996,3767.101074,3767.101074,157200
2007-06-06,3781.375000,3821.697021,3682.793945,3776.316895,3776.316895,145800
2007-06-07,3787.701904,3891.403076,3779.500000,3890.802979,3890.802979,142400
2007-06-08,3900.027100,3935.785889,3852.044922,3913.135010,3913.135010,135800
2007-06-11,3942.004883,4000.416016,3930.739990,3995.679932,3995.679932,133800
2007-06-12,4011.678955,4073.180908,3910.000977,4072.137939,4072.137939,149400
2007-06-13,4110.742188,4193.445801,4102.041016,4176.479004,4176.479004,167000
2007-06-14,4162.207031,4179.725098,4085.784912,4115.208984,4115.208984,138400
2007-06-15,4085.656006,4152.541992,4067.356934,4132.868164,4132.868164,108600
2007-06-18,4195.391113,4267.740234,4193.313965,4253.348145,4253.348145,129000
2007-06-19,4247.745117,4280.850098,4209.575195,4269.523926,4269.523926,124600
2007-06-20,4269.455078,4311.997070,4164.273926,4181.323242,4181.323242,135200
2007-06-21,4170.894043,4256.541992,4147.054199,4230.823242,4230.823242,113000
2007-06-22,4230.966797,4249.431152,4024.489014,4091.445068,4091.445068,119600
2007-06-25,4102.787109,4131.129883,3912.422119,3941.081055,3941.081055,101600
2007-06-26,3863.248047,3976.190918,3818.853027,3973.371094,3973.371094,93800
2007-06-27,3985.716064,4090.715088,3948.287109,4078.599121,4078.599121,95200
2007-06-28,4080.194092,4113.283203,3912.813965,3914.204102,3914.204102,97800
2007-06-29,3824.290039,3919.344971,3779.812988,3820.702881,3820.702881,86200
2007-07-02,3800.232910,3859.861084,3724.187012,3836.293945,3836.293945,74200
2007-07-03,3854.716064,3906.760986,3821.462891,3899.724121,3899.724121,69800
2007-07-04,3906.011963,3916.475098,3800.274902,3816.165039,3816.165039,56400
2007-07-05,3769.638916,3778.398926,3614.531006,3615.872070,3615.872070,63400
2007-07-06,3599.818115,3785.345947,3563.543945,3781.347900,3781.347900,80800
2007-07-09,3809.669922,3900.904053,3782.732910,3883.216064,3883.216064,83400
2007-07-10,3895.908936,3929.416016,3841.801025,3853.020996,3853.020996,76600
2007-07-11,3837.795898,3879.291992,3812.137939,3865.722900,3865.722900,51400
2007-07-12,3874.039063,3925.604004,3861.037109,3915.990967,3915.990967,55200
2007-07-13,3920.826904,3935.506104,3878.184082,3914.395020,3914.395020,46000
2007-07-16,3920.653076,3931.867920,3820.573975,3821.916016,3821.916016,47600
2007-07-17,3809.558105,3919.777100,3767.221924,3896.190918,3896.190918,48800
2007-07-18,3880.852051,3971.610107,3861.906982,3930.060059,3930.060059,62800
2007-07-19,3918.539063,3947.330078,3887.589111,3912.940918,3912.940918,48800
2007-07-20,3918.408936,4062.115967,3918.408936,4058.853027,4058.853027,83200
2007-07-23,4091.241943,4220.321777,4091.241943,4213.360840,4213.360840,121600
2007-07-24,4238.319824,4284.829102,4192.720215,4210.329102,4210.329102,111000
2007-07-25,4212.950195,4325.377930,4212.229980,4323.965820,4323.965820,94000
2007-07-26,4347.777832,4371.512207,4304.192871,4346.458008,4346.458008,99200
2007-07-27,4315.373047,4357.342773,4268.788086,4345.356934,4345.356934,100200
2007-07-30,4348.606934,4450.187988,4345.792969,4440.769043,4440.769043,112600
2007-07-31,4432.265137,4476.625977,4379.199219,4471.032227,4471.032227,108600
2007-08-01,4488.773926,4502.295898,4284.871094,4300.562988,4300.562988,126200
2007-08-02,4316.566895,4431.850098,4290.809082,4407.729980,4407.729980,98200
2007-08-03,4440.976074,4562.687988,4438.962891,4560.773926,4560.773926,115200
2007-08-06,4600.118164,4629.967773,4564.312988,4628.107910,4628.107910,111800
2007-08-07,4642.009766,4687.435059,4581.293945,4651.225098,4651.225098,116200
2007-08-08,4614.585938,4711.315918,4568.694824,4663.162109,4663.162109,119000
2007-08-09,4658.591797,4768.886230,4658.591797,4754.095215,4754.095215,97600
2007-08-10,4745.181152,4769.619141,4640.766113,4749.369141,4749.369141,101800
2007-08-13,4768.619141,4872.547852,4728.892090,4820.063965,4820.063965,114200
2007-08-14,4820.149902,4876.851074,4789.895020,4872.785156,4872.785156,88600
2007-08-15,4875.511230,4916.310059,4762.717773,4869.882813,4869.882813,90600
2007-08-16,4845.016113,4845.016113,4710.310059,4765.448242,4765.448242,90600
2007-08-17,4733.137207,4814.369141,4646.433105,4656.574219,4656.574219,91200
2007-08-20,4773.832031,4906.002930,4758.396973,4904.854980,4904.854980,99200
2007-08-21,4944.213867,4982.980957,4917.820801,4955.207031,4955.207031,104200
2007-08-22,4876.345215,4999.194824,4861.270996,4980.075195,4980.075195,108200
2007-08-23,5002.840820,5050.382813,4968.327148,5032.494141,5032.494141,99400
2007-08-24,5070.650879,5125.358887,5052.241211,5107.667969,5107.667969,109000
2007-08-27,5144.824219,5192.061035,5092.076172,5150.118164,5150.118164,116200
2007-08-28,5134.141113,5209.506836,5058.445801,5194.688965,5194.688965,105400
2007-08-29,5147.712891,5204.525879,5063.412109,5109.426758,5109.426758,100800
2007-08-30,5144.110840,5186.525879,5109.662109,5167.883789,5167.883789,101200
2007-08-31,5184.090820,5235.157227,5158.368164,5218.825195,5218.825195,103600
2007-09-03,5257.776855,5327.538086,5257.776855,5321.055176,5321.055176,125800
2007-09-04,5333.399902,5357.925781,5264.996094,5294.044922,5294.044922,120400
2007-09-05,5296.069824,5337.929199,5223.669922,5310.715820,5310.715820,96200
2007-09-06,5336.668945,5412.318848,5314.336914,5393.660156,5393.660156,107000
2007-09-07,5381.186035,5405.357910,5269.250000,5277.175781,5277.175781,119800
2007-09-10,5208.317871,5356.855957,5169.904785,5355.287109,5355.287109,102400
2007-09-11,5362.940918,5395.038086,5093.922852,5113.967773,5113.967773,110000
2007-09-12,5092.576172,5192.301758,5025.335938,5172.626953,5172.626953,97000
2007-09-13,5193.409180,5276.770996,5178.871094,5273.591797,5273.591797,86600
2007-09-14,5290.255859,5324.438965,5201.854004,5312.182129,5312.182129,94600
2007-09-17,5309.057129,5427.170898,5307.773926,5421.392090,5421.392090,105600
2007-09-18,5446.731934,5458.578125,5339.916992,5425.208008,5425.208008,102600
2007-09-19,5439.018066,5447.359863,5336.069824,5395.265137,5395.265137,89800
2007-09-20,5408.483887,5482.424805,5396.108887,5470.064941,5470.064941,86600
2007-09-21,5482.506836,5489.074219,5363.347168,5454.673828,5454.673828,92800
2007-09-24,5469.836914,5506.063965,5404.418945,5485.013184,5485.013184,81800
2007-09-25,5500.269043,5509.233887,5396.481934,5425.879883,5425.879883,96600
2007-09-26,5407.829102,5463.898926,5320.020020,5338.520020,5338.520020,63600
2007-09-27,5338.107910,5411.188965,5306.823242,5409.402832,5409.402832,58800
2007-09-28,5461.580078,5560.416992,5461.580078,5552.300781,5552.300781,80600
2007-10-08,5683.310059,5729.962891,5620.000000,5692.754883,5692.754883,96000
2007-10-09,5678.913086,5725.407227,5628.350098,5715.892090,5715.892090,83200
2007-10-10,5742.647949,5860.858887,5727.237793,5771.463867,5771.463867,92400
2007-10-11,5798.386230,5914.771973,5755.990234,5913.229980,5913.229980,94800
2007-10-12,5950.901855,5959.363770,5658.812012,5903.264160,5903.264160,119200
2007-10-15,5934.774902,6039.041992,5866.130859,6030.085938,6030.085938,98800
2007-10-16,6056.945801,6124.043945,6040.712891,6092.057129,6092.057129,88200
2007-10-17,6057.428223,6088.892090,5982.203125,6036.280762,6036.280762,71400
2007-10-18,6031.916016,6055.473145,5804.973145,5825.282227,5825.282227,69800
2007-10-19,5869.124023,5932.109863,5766.860840,5818.046875,5818.046875,55200
2007-10-22,5742.791016,5804.835938,5654.907227,5667.332031,5667.332031,54400
2007-10-23,5660.065918,5776.016113,5574.839844,5773.387207,5773.387207,58400
2007-10-24,5804.015137,5906.694824,5793.557129,5843.108887,5843.108887,60200
2007-10-25,5794.223145,5819.883789,5546.041016,5562.394043,5562.394043,71800
2007-10-26,5498.857910,5628.833984,5462.013184,5589.630859,5589.630859,51600
2007-10-29,5641.982910,5750.253906,5617.976074,5747.997070,5747.997070,50200
2007-10-30,5769.203125,5899.649902,5701.336914,5897.192871,5897.192871,54200
2007-10-31,5984.712891,6002.118164,5871.479980,5954.765137,5954.765137,71000
2007-11-01,5978.938965,6005.130859,5912.501953,5914.285156,5914.285156,64800
2007-11-02,5812.464844,5860.594238,5740.402832,5777.809082,5777.809082,59600
2007-11-05,5748.175781,5787.228027,5603.470215,5634.452148,5634.452148,64200
2007-11-06,5593.347168,5649.751953,5510.161133,5536.568848,5536.568848,45000
2007-11-07,5565.647949,5610.953125,5469.761230,5601.783203,5601.783203,42800
2007-11-08,5559.150879,5559.150879,5328.201172,5330.022949,5330.022949,49000
2007-11-09,5276.007813,5382.696777,5217.628906,5315.540039,5315.540039,47400
2007-11-12,5181.174805,5250.084961,5032.578125,5187.734863,5187.734863,52600
2007-11-13,5239.342773,5311.698242,5085.443848,5158.118164,5158.118164,49200
2007-11-14,5246.574219,5414.608887,5165.062988,5412.693848,5412.693848,51000
2007-11-15,5391.017090,5453.740234,5338.904785,5365.267090,5365.267090,47800
2007-11-16,5273.082031,5335.513184,5224.312988,5316.273926,5316.273926,37400
2007-11-19,5325.301758,5333.087891,5240.423828,5269.816895,5269.816895,41000
2007-11-20,5230.742188,5338.172852,5158.541992,5293.703125,5293.703125,49000
2007-11-21,5307.792969,5344.930176,5206.574219,5214.225098,5214.225098,41200
2007-11-22,5113.881836,5154.857910,4969.894043,4984.161133,4984.161133,40400
2007-11-23,4946.257813,5034.225098,4896.987793,5032.129883,5032.129883,30800
2007-11-26,5102.525879,5124.888184,4952.429199,4958.849121,4958.849121,36800
2007-11-27,4919.913086,4947.076172,4857.038086,4861.110840,4861.110840,30800
2007-11-28,4870.841797,4907.755859,4778.727051,4803.394043,4803.394043,32800
2007-11-29,4870.860840,5011.193848,4814.783203,5003.333008,5003.333008,50000
2007-11-30,4993.740234,4993.740234,4861.863770,4871.777832,4871.777832,43400
2007-12-03,4838.563965,4899.666992,4798.014160,4868.610840,4868.610840,53800
2007-12-04,4882.148926,4971.403809,4882.148926,4915.889160,4915.889160,42800
2007-12-05,4917.365234,5052.748047,4893.323242,5042.653809,5042.653809,54400
2007-12-06,5055.834961,5065.509766,4995.472168,5035.073242,5035.073242,43200
2007-12-07,5038.478027,5096.798828,5021.366211,5091.755859,5091.755859,50000
2007-12-10,5010.826172,5168.764160,4990.717773,5161.918945,5161.918945,68800
2007-12-11,5180.541016,5209.705078,5103.747070,5175.076172,5175.076172,66800
2007-12-12,5148.253906,5149.931152,5054.564941,5095.542969,5095.542969,72200
2007-12-13,5078.182129,5095.151855,4954.356934,4958.042969,4958.042969,67200
2007-12-14,4899.750000,5011.201172,4860.155762,5007.911133,5007.911133,53000
2007-12-17,5007.285156,5007.346191,4874.624023,4876.761230,4876.761230,63600
2007-12-18,4856.471191,4905.492188,4812.155762,4836.173828,4836.173828,40600
2007-12-19,4878.065918,4960.416992,4868.354004,4941.784180,4941.784180,56200
2007-12-20,4965.290039,5050.785156,4923.294922,5043.535156,5043.535156,57800
2007-12-21,5017.194824,5112.388184,5013.758789,5101.778809,5101.778809,66200
2007-12-24,5132.913086,5284.339844,5104.645020,5234.262207,5234.262207,85000
2007-12-25,5233.174805,5254.404785,5178.800781,5201.181152,5201.181152,71000
2007-12-26,5209.035156,5262.591797,5158.755859,5233.351074,5233.351074,74400
2007-12-27,5248.222168,5316.522949,5203.501953,5308.889160,5308.889160,87400
2007-12-28,5320.006836,5336.499023,5248.691895,5261.562988,5261.562988,77200
2008-01-02,5265.000000,5295.016113,5201.892090,5272.813965,5272.813965,76600
2008-01-03,5269.800781,5321.457031,5211.045898,5319.860840,5319.860840,98600
2008-01-04,5328.411133,5372.460938,5318.460938,5361.574219,5361.574219,80800
2008-01-07,5357.450195,5403.349121,5332.597168,5393.342773,5393.342773,92000
2008-01-08,5414.558105,5480.069824,5344.647949,5386.530762,5386.530762,102400
2008-01-09,5365.222168,5437.764160,5346.846191,5435.807129,5435.807129,76800
2008-01-10,5449.160156,5483.827148,5407.307129,5456.541016,5456.541016,96600
2008-01-11,5471.387207,5500.061035,5423.807129,5484.676758,5484.676758,87800
2008-01-14,5507.578125,5522.777832,5456.929199,5497.900879,5497.900879,78800
2008-01-15,5503.931152,5505.035156,5405.595215,5443.791016,5443.791016,80800
2008-01-16,5395.276855,5396.043945,5288.765137,5290.605957,5290.605957,89200
2008-01-17,5235.908203,5312.287109,5039.786133,5151.625977,5151.625977,99000
2008-01-18,5141.371094,5187.604980,5093.133789,5180.514160,5180.514160,68600
2008-01-21,5188.794922,5200.925781,4891.285156,4914.435059,4914.435059,75600
2008-01-22,4817.997070,4817.997070,4511.953125,4559.750977,4559.750977,92400
2008-01-23,4572.901855,4705.073242,4510.503906,4703.046875,4703.046875,88000
2008-01-24,4753.444824,4767.798828,4625.459961,4717.733887,4717.733887,90000
2008-01-25,4716.977051,4806.889160,4657.708984,4761.687988,4761.687988,78000
2008-01-28,4720.563965,4720.563965,4409.079102,4419.293945,4419.293945,69400
2008-01-29,4426.267090,4517.601074,4389.517090,4457.943848,4457.943848,50400
2008-01-30,4505.634766,4554.342773,4330.696777,4417.849121,4417.849121,55000
2008-01-31,4408.023926,4487.317871,4368.295898,4383.393066,4383.393066,45200
2008-02-01,4388.253906,4411.704102,4195.752930,4320.767090,4320.767090,59400
2008-02-04,4415.022949,4672.213867,4415.022949,4672.169922,4672.169922,63400
2008-02-05,4622.539063,4662.971191,4550.429199,4599.695801,4599.695801,52600
2008-02-13,4525.025879,4547.539063,4454.642090,4490.721191,4490.721191,37000
2008-02-14,4527.054199,4576.982910,4507.942871,4552.315918,4552.315918,35000
2008-02-15,4523.791992,4523.791992,4431.462891,4497.126953,4497.126953,41400
2008-02-18,4546.751953,4601.224121,4517.596191,4568.150879,4568.150879,55800
2008-02-19,4582.284180,4665.554199,4544.943848,4664.294922,4664.294922,60600
2008-02-20,4682.587891,4695.801758,4556.813965,4567.025879,4567.025879,66400
2008-02-21,4534.168945,4568.208008,4452.674805,4527.176758,4527.176758,61400
2008-02-22,4500.384766,4500.384766,4333.033203,4370.285156,4370.285156,67600
2008-02-25,4370.187988,4391.333008,4182.773926,4192.533203,4192.533203,58800
2008-02-26,4302.734863,4331.640137,4123.305176,4238.179199,4238.179199,55600
2008-02-27,4256.532227,4360.700195,4222.458984,4334.046875,4334.046875,50600
2008-02-28,4343.276855,4344.925781,4265.498047,4299.513184,4299.513184,48000
2008-02-29,4293.533203,4364.813965,4275.898926,4348.542969,4348.542969,47800
2008-03-03,4323.698242,4456.962891,4279.345215,4438.265137,4438.265137,78600
2008-03-04,4454.180176,4472.150879,4321.266113,4335.445801,4335.445801,87000
2008-03-05,4316.250000,4352.821777,4210.962891,4292.653809,4292.653809,74200
2008-03-06,4310.354004,4427.498047,4260.787109,4360.985840,4360.985840,85000
2008-03-07,4315.808105,4341.294922,4265.829102,4300.515137,4300.515137,56800
2008-03-10,4265.610840,4265.610840,4120.529785,4146.298828,4146.298828,65600
2008-03-11,4121.652832,4165.915039,4063.469971,4165.877930,4165.877930,51400
2008-03-12,4254.672852,4272.979004,4068.781006,4070.115967,4070.115967,57200
2008-03-13,4033.319092,4055.446045,3902.248047,3971.257080,3971.257080,63600
2008-03-14,3956.746094,4000.780029,3891.699951,3962.673096,3962.673096,41400
2008-03-17,3941.258057,3941.258057,3812.999023,3820.048096,3820.048096,49200
2008-03-18,3789.564941,3862.771973,3607.250000,3668.896973,3668.896973,57800
2008-03-19,3746.047119,3813.885010,3677.816895,3761.604980,3761.604980,61600
2008-03-20,3721.503906,3857.620117,3516.330078,3804.053955,3804.053955,73200
2008-03-21,3790.111084,3838.058105,3746.395020,3796.575928,3796.575928,65000
2008-03-24,3830.345947,3840.479004,3624.936035,3626.187988,3626.187988,59000
2008-03-25,3559.941895,3659.209961,3521.528076,3629.618896,3629.618896,52800
2008-03-26,3644.129883,3698.324951,3591.107910,3606.856934,3606.856934,46200
2008-03-27,3541.275879,3541.275879,3407.895996,3411.492920,3411.492920,55000
2008-03-28,3378.627930,3590.752930,3357.229004,3580.145996,3580.145996,63200
2008-03-31,3465.907959,3555.823975,3445.555908,3472.712891,3472.712891,47200
2008-04-01,3461.084961,3493.133057,3308.902100,3329.162109,3329.162109,54800
2008-04-02,3370.604004,3464.531006,3283.639893,3347.882080,3347.882080,65400
2008-04-03,3323.426025,3456.947998,3271.290039,3446.243896,3446.243896,50800
2008-04-07,3418.516113,3613.479980,3386.511963,3599.617920,3599.617920,61000
2008-04-08,3604.262939,3656.960938,3563.850098,3612.539063,3612.539063,65400
2008-04-09,3585.846924,3606.886963,3413.072021,3413.906982,3413.906982,59800
2008-04-10,3378.138916,3474.312012,3344.870117,3471.742920,3471.742920,45400
2008-04-11,3498.554932,3517.818115,3462.135986,3492.893066,3492.893066,43200
2008-04-14,3419.047119,3427.884033,3285.298096,3296.672119,3296.672119,50400
2008-04-15,3282.572021,3349.760010,3212.149902,3348.353027,3348.353027,44600
2008-04-16,3349.930908,3363.216064,3283.077881,3291.599121,3291.599121,40000
2008-04-17,3286.414063,3352.950928,3180.198975,3222.740967,3222.740967,45800
2008-04-18,3200.570068,3203.709961,3078.174072,3094.667969,3094.667969,43600
2008-04-21,3305.152100,3305.167969,3073.562988,3116.977051,3116.977051,60000
2008-04-22,3076.715088,3148.730957,2990.788086,3147.792969,3147.792969,48800
2008-04-23,3116.412109,3296.717041,3089.893066,3278.330078,3278.330078,66200
2008-04-24,3539.867920,3593.197021,3461.643066,3583.028076,3583.028076,142000
2008-04-25,3572.547119,3658.551025,3527.837891,3557.749023,3557.749023,129600
2008-04-28,3497.383057,3530.905029,3460.254883,3474.721924,3474.721924,75800
2008-04-29,3457.351074,3544.229004,3453.279053,3523.405029,3523.405029,67200
2008-04-30,3545.572998,3705.093018,3543.019043,3693.105957,3693.105957,107600
2008-05-05,3739.797119,3768.216064,3696.697021,3761.009033,3761.009033,99600
2008-05-06,3735.849121,3786.023926,3680.989990,3733.502930,3733.502930,99000
2008-05-07,3716.446045,3774.065918,3577.990967,3579.146973,3579.146973,90400
2008-05-08,3538.916016,3658.047119,3523.024902,3656.839111,3656.839111,75200
2008-05-09,3682.955078,3693.159912,3552.472900,3613.493896,3613.493896,87800
2008-05-12,3548.614014,3668.856934,3521.877930,3626.981934,3626.981934,79800
2008-05-13,3515.710938,3615.060059,3508.320068,3560.242920,3560.242920,90800
2008-05-14,3549.667969,3661.970947,3549.667969,3657.431885,3657.431885,88600
2008-05-15,3676.839111,3706.721924,3636.224121,3637.323975,3637.323975,84000
2008-05-16,3637.635986,3661.071045,3582.500000,3624.232910,3624.232910,64800
2008-05-19,3615.593994,3624.843994,3563.608887,3604.760986,3604.760986,48400
2008-05-20,3601.549072,3632.006104,3432.382080,3443.162109,3443.162109,66400
2008-05-21,3414.343994,3560.528076,3355.083984,3544.186035,3544.186035,73600
2008-05-22,3493.066895,3558.019043,3469.791992,3485.629883,3485.629883,68600
2008-05-23,3473.801025,3521.393066,3435.841064,3473.091064,3473.091064,60000
2008-05-26,3442.291016,3443.988037,3361.985107,3364.543945,3364.543945,52800
2008-05-27,3355.114014,3383.678955,3333.950928,3375.406982,3375.406982,42400
2008-05-28,3382.773926,3486.332031,3354.253906,3459.025879,3459.025879,52400
2008-05-29,3447.768066,3481.733887,3400.772949,3401.437012,3401.437012,51400
2008-05-30,3414.253906,3450.492920,3390.883057,3433.354004,3433.354004,48400
2008-06-02,3426.195068,3483.610107,3400.722900,3459.043945,3459.043945,49200
2008-06-03,3456.580078,3469.062988,3409.226074,3436.397949,3436.397949,56600
2008-06-04,3424.037109,3428.467041,3341.739014,3369.913086,3369.913086,48000
2008-06-05,3355.927979,3376.341064,3326.537109,3351.645020,3351.645020,41800
2008-06-06,3362.004883,3371.282959,3312.720947,3329.669922,3329.669922,34800
